DateTime,Financial_Year,Voucher_No,Voucher_Type,Branch,Cost_Center,Party_Code,Party_Name,GSTIN,State,Item_Code,Item_Name,HSN_Code,Quantity,Rate,Taxable_Value,GST_Rate_%,CGST,SGST,IGST,Invoice_Total,Payment_Mode,Payment_Status,Entered_By,Record_Status,Is_Anomaly,Anomaly_Type,Anomaly_Severity,Expected_Value,Actual_Value,Audit_Reason
03-04-2025,2026-27,VCH-013246,Sales,Ahmedabad Branch,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM001,Business Laptop,8471,11,52994.14,582935.54,18,0.0,0.0,104928.4,INV-0013246,Bank,Cleared,purchase1,Normal,1,Round Amount,Low,,,Large exact-round transaction warrants manual review.
11-04-2025,2024-25,VCH-013247,Purchase,Mumbai HO,Warehouse,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM009,Wi-Fi Router,8517,9,3268.94,29420.46,18,2647.84,2647.84,0.0,INV-0013247,Cash,Cleared,accounts2,Normal,0,,Normal,,,
07-02-2026,2025-26,VCH-013248,Sales,Ahmedabad Branch,Purchase,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM001,Business Laptop,8471,4,52266.69,209066.76,18,0.0,0.0,37632.02,INV-0013248,RTGS,Pending,purchase1,Normal,0,,Normal,,,
25-06-2026,2025-26,VCH-013249,Purchase,Bengaluru Branch,Administration,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM004,27-inch Monitor,8528,14,13275.09,185851.26,18,0.0,0.0,33453.23,INV-0013249,UPI,Partly Paid,accounts2,Normal,0,,Normal,,,
10-04-2025,2024-25,VCH-013250,Receipt,Bengaluru Branch,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM008,1TB SSD,8523,1,0.0,230832.04,18,0.0,0.0,0.0,INV-0013250,Bank,Cleared,sales1,Normal,0,,Normal,,,
25-08-2025,2024-25,VCH-013251,Purchase,Ahmedabad Branch,Administration,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM008,1TB SSD,8523,10,6038.97,60389.7,18,0.0,0.0,10870.15,INV-0013251,NEFT,Pending,admin,Normal,0,,Normal,,,
25-01-2027,2024-25,VCH-013252,Sales,Bengaluru Branch,Purchase,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM008,1TB SSD,8523,14,8705.94,121883.16,18,10969.48,10969.48,0.0,INV-0013252,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
24-03-2027,2024-25,VCH-013253,Journal,Pune Branch,Purchase,,,,,ITM001,Business Laptop,8471,1,0.0,144043.98,18,0.0,0.0,0.0,INV-0013253,NEFT,Pending,admin,Normal,1,Invalid GSTIN,High,,,GST identification value is syntactically or logically invalid.
13-07-2026,2026-27,VCH-013254,Purchase,Ahmedabad Branch,Purchase,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM002,Gaming Laptop,8471,3,66597.55,199792.65,18,0.0,0.0,35962.68,INV-0013254,NEFT,Pending,purchase1,Normal,0,,Normal,,,
16-04-2026,2025-26,VCH-013255,Receipt,Mumbai HO,Purchase,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM004,27-inch Monitor,8528,1,0.0,229180.68,18,0.0,0.0,0.0,INV-0013255,UPI,Pending,admin,Normal,0,,Normal,,,
31-05-2026,2025-26,VCH-013256,Receipt,Bengaluru Branch,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM003,24-inch Monitor,8528,1,0.0,128376.89,18,0.0,0.0,0.0,INV-0013256,RTGS,Cleared,admin,Normal,0,,Normal,,,
27-12-2025,2024-25,VCH-013257,Sales,Bengaluru Branch,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM011,Network Switch,8517,8,9254.99,74039.92,18,0.0,0.0,13327.19,INV-0013257,RTGS,Cleared,sales1,Normal,0,,Normal,,,
26-08-2025,2025-26,VCH-013258,Sales,Pune Branch,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM003,24-inch Monitor,8528,7,11626.76,81387.32,18,0.0,0.0,14649.72,INV-0013258,Cash,Pending,accounts1,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
31-12-2025,2025-26,VCH-013259,Sales,Bengaluru Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM001,Business Laptop,8471,10,50166.73,501667.3,18,0.0,0.0,90300.11,INV-0013259,Credit,Cleared,accounts1,Normal,0,,Normal,,,
24-08-2026,2024-25,VCH-013260,Sales,Mumbai HO,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM010,1080p Webcam,8525,15,4412.42,66186.3,18,0.0,0.0,11913.53,INV-0013260,RTGS,Cleared,sales1,Normal,0,,Normal,,,
28-07-2026,2025-26,VCH-013261,Debit Note,Ahmedabad Branch,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM009,Wi-Fi Router,8517,1,4763.59,4763.59,18,0.0,0.0,857.45,INV-0013261,UPI,Cleared,purchase1,Normal,0,,Normal,,,
08-08-2026,2026-27,VCH-013262,Payment,Bengaluru Branch,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM001,Business Laptop,8471,1,0.0,100241.01,18,0.0,0.0,0.0,INV-0013262,Bank,Cleared,admin,Normal,0,,Normal,,,
19-06-2026,2025-26,VCH-013263,Purchase,Ahmedabad Branch,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM005,Mechanical Keyboard,8471,12,3028.61,36343.32,18,0.0,0.0,6541.8,INV-0013263,Cash,Cleared,sales2,Normal,0,,Normal,,,
15-05-2025,2025-26,VCH-013264,Purchase,Bengaluru Branch,IT Support,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM003,24-inch Monitor,8528,11,9166.05,100826.55,18,9074.39,9074.39,0.0,INV-0013264,Cash,Partly Paid,sales1,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
02-07-2026,2025-26,VCH-013265,Payment,Ahmedabad Branch,Administration,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM005,Mechanical Keyboard,8471,1,0.0,2345.71,18,0.0,0.0,0.0,INV-0044270,Cash,Cleared,accounts1,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0044270,Invoice identifier appears duplicated or reused.
04-01-2027,2025-26,VCH-013266,Receipt,Mumbai HO,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM002,Gaming Laptop,8471,1,0.0,138171.38,18,0.0,0.0,0.0,INV-0013266,Cash,Cleared,admin,Normal,0,,Normal,,,
18-07-2026,2024-25,VCH-013267,Sales,Mumbai HO,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM009,Wi-Fi Router,8517,1,5334.59,5334.59,18,0.0,0.0,960.23,INV-0013267,NEFT,Pending,accounts1,Normal,0,,Normal,,,
28-05-2026,2024-25,VCH-013268,Payment,Ahmedabad Branch,Purchase,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM002,Gaming Laptop,8471,1,0.0,103636.36,18,0.0,0.0,0.0,INV-0013268,Cash,Cleared,sales2,Normal,1,Round Amount,Low,,,Large exact-round transaction warrants manual review.
11-09-2025,2024-25,VCH-013269,Payment,Bengaluru Branch,Warehouse,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM002,Gaming Laptop,8471,1,0.0,221976.77,18,0.0,0.0,0.0,INV-0013269,Bank,Pending,sales1,Normal,0,,Normal,,,
31-10-2026,2024-25,VCH-013270,Sales,Bengaluru Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM011,Network Switch,8517,13,8695.8,113045.4,18,0.0,0.0,20348.17,INV-0013270,Credit,Cleared,purchase1,Normal,0,,Normal,,,
24-02-2026,2025-26,VCH-013271,Purchase Return,Mumbai HO,Warehouse,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM009,Wi-Fi Router,8517,10,3642.93,-36429.3,18,0.0,0.0,-6557.27,INV-0013271,Cash,Cleared,accounts2,Normal,0,,Normal,,,
09-10-2025,2025-26,VCH-013272,Purchase,Ahmedabad Branch,Warehouse,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM004,27-inch Monitor,8528,14,14693.96,205715.44,18,18514.39,18514.39,0.0,INV-0013272,UPI,Cleared,sales2,Normal,0,,Normal,,,
24-03-2026,2024-25,VCH-013273,Payment,Mumbai HO,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM002,Gaming Laptop,8471,1,0.0,6636.41,18,0.0,0.0,0.0,INV-0013273,NEFT,Cleared,admin,Normal,0,,Normal,,,
29-06-2025,2025-26,VCH-013274,Payment,Mumbai HO,Purchase,SUP004,Galaxy Distribution,0,Karnataka,ITM005,Mechanical Keyboard,8471,1,0.0,154795.83,18,0.0,0.0,0.0,INV-0013274,Cash,Pending,accounts2,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
06-02-2027,2024-25,VCH-013275,Purchase,Ahmedabad Branch,Purchase,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM002,Gaming Laptop,8471,1,62273.49,62273.49,18,0.0,0.0,11209.23,INV-0013275,Bank,Cleared,purchase1,Normal,0,,Normal,,,
26-08-2026,2025-26,VCH-013276,Sales,Bengaluru Branch,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM012,UPS 1KVA,8504,6,6702.95,40217.7,18,0.0,0.0,7239.19,INV-0013276,UPI,Cleared,accounts2,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
25-11-2025,2026-27,VCH-013277,Payment,Mumbai HO,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM001,Business Laptop,8471,1,0.0,122036.5,18,0.0,0.0,0.0,INV-0013277,UPI,Cleared,accounts2,Normal,0,,Normal,,,
01-11-2026,2026-27,VCH-013278,Payment,Mumbai HO,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM008,1TB SSD,8523,1,0.0,93954.9,18,0.0,0.0,0.0,INV-0013278,RTGS,Cleared,sales2,Normal,0,,Normal,,,
10-05-2025,2024-25,VCH-013279,Journal,Pune Branch,Purchase,,,,,ITM010,1080p Webcam,8525,1,0.0,70937.06,18,0.0,0.0,0.0,INV-0013279,NEFT,Cleared,accounts1,Normal,1,Duplicate Payment,High,,,Payment pattern is consistent with a duplicate settlement.
07-01-2026,2024-25,VCH-013280,Purchase,Ahmedabad Branch,Warehouse,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM007,Laser Printer,8443,14,11321.84,158505.76,18,0.0,0.0,28531.04,INV-0013280,UPI,Cleared,purchase1,Normal,0,,Normal,,,
20-07-2026,2025-26,VCH-013281,Receipt,Pune Branch,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM006,Wireless Mouse,8471,1,0.0,237988.03,18,0.0,0.0,0.0,INV-0013281,Bank,Partly Paid,sales2,Normal,1,Missing Reference,Medium,,,Required supporting reference is absent.
18-04-2025,2024-25,VCH-013282,Sales,Bengaluru Branch,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM005,Mechanical Keyboard,8471,1,3856.05,3856.05,18,0.0,0.0,694.09,INV-0013282,Bank,Cleared,sales2,Normal,0,,Normal,,,
31-08-2026,2025-26,VCH-013283,Sales Return,Bengaluru Branch,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM001,Business Laptop,8471,10,34166.71,-341667.1,18,0.0,0.0,-61500.08,INV-0013283,NEFT,Cleared,sales1,Normal,0,,Normal,,,
19-11-2026,2025-26,VCH-013284,Sales,Mumbai HO,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM003,24-inch Monitor,8528,1,13554.85,13554.85,18,1219.94,1219.94,0.0,INV-0013284,UPI,Partly Paid,purchase1,Normal,0,,Normal,,,
08-06-2026,2025-26,VCH-013285,Sales,Bengaluru Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM011,Network Switch,8517,7,8793.06,61551.42,18,0.0,0.0,11079.26,INV-0013285,Cash,Cleared,sales1,Normal,0,,Normal,,,
29-08-2025,2024-25,VCH-013286,Purchase,Mumbai HO,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM011,Network Switch,8517,6,6653.14,39918.84,18,0.0,0.0,7185.39,INV-0013286,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
29-09-2026,2024-25,VCH-013287,Purchase,Ahmedabad Branch,Purchase,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM002,Gaming Laptop,8471,11,73995.23,813947.53,18,0.0,0.0,146510.56,INV-0013287,Credit,Cleared,purchase1,Normal,0,,Normal,,,
04-12-2025,2026-27,VCH-013288,Sales,Mumbai HO,Warehouse,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM006,Wireless Mouse,8471,6,1540.12,9240.72,18,831.66,831.66,0.0,INV-0013288,RTGS,Cleared,admin,Normal,1,Unusual Voucher Sequence,Medium,,,Voucher sequence is inconsistent with expected chronological numbering.
20-09-2026,2025-26,VCH-013289,Purchase,Bengaluru Branch,Warehouse,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM002,Gaming Laptop,8471,13,68405.7,889274.1,18,0.0,0.0,160069.34,INV-0013289,Cash,Cleared,sales2,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
03-07-2026,2026-27,VCH-013290,Sales,Ahmedabad Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM004,27-inch Monitor,8528,7,19728.65,138100.55,18,0.0,0.0,24858.1,INV-0013290,Bank,Pending,admin,Normal,1,Unusual Amount,Medium,,,Transaction amount is statistically unusual compared with the baseline.
08-06-2025,2024-25,VCH-013291,Payment,Ahmedabad Branch,Purchase,SUP006,Western Tech Imports,0,Maharashtra,ITM012,UPS 1KVA,8504,1,0.0,73365.09,18,0.0,0.0,0.0,INV-0013291,UPI,Cleared,sales1,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
12-06-2025,2024-25,VCH-013292,Purchase,Ahmedabad Branch,Purchase,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM006,Wireless Mouse,8471,6,1072.68,6436.08,18,579.25,579.25,0.0,INV-0013292,NEFT,Cleared,admin,Normal,0,,Normal,,,
12-04-2025,2024-25,VCH-013293,Purchase,Bengaluru Branch,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM008,1TB SSD,8523,7,6083.05,42581.35,18,0.0,0.0,7664.64,INV-0013293,Bank,Cleared,sales1,Normal,0,,Normal,,,
23-05-2025,2024-25,VCH-013294,Sales Return,Ahmedabad Branch,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM006,Wireless Mouse,8471,3,915.79,-2747.37,18,-247.26,-247.26,0.0,INV-0013294,Cash,Pending,admin,Normal,0,,Normal,,,
05-11-2025,2025-26,VCH-013295,Payment,Bengaluru Branch,Purchase,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM012,UPS 1KVA,8504,1,0.0,15635.54,18,0.0,0.0,0.0,INV-0013295,NEFT,Cleared,accounts1,Normal,0,,Normal,,,
19-04-2025,2025-26,VCH-013296,Sales,Mumbai HO,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM002,Gaming Laptop,8471,12,100785.65,1209427.8,18,0.0,0.0,217697.0,INV-0013296,UPI,Cleared,accounts2,Normal,0,,Normal,,,
15-02-2027,2026-27,VCH-013297,Receipt,Pune Branch,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM007,Laser Printer,8443,1,0.0,97009.22,18,0.0,0.0,0.0,INV-0013297,Credit,Cleared,sales1,Normal,0,,Normal,,,
30-01-2027,2025-26,VCH-013298,Purchase,Ahmedabad Branch,Warehouse,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM009,Wi-Fi Router,8517,11,3881.5,42696.5,18,0.0,0.0,7685.37,INV-0013298,RTGS,Pending,sales1,Normal,0,,Normal,,,
05-08-2025,2025-26,VCH-013299,Purchase,Bengaluru Branch,Warehouse,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM004,27-inch Monitor,8528,3,14902.15,44706.45,18,4023.58,4023.58,0.0,INV-0013299,UPI,Cleared,accounts2,Normal,0,,Normal,,,
14-11-2025,2024-25,VCH-013300,Sales Return,Bengaluru Branch,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM007,Laser Printer,8443,15,13102.85,-196542.75,18,0.0,0.0,-35377.69,INV-0013300,NEFT,Cleared,sales1,Normal,1,Round Amount,Low,,,Large exact-round transaction warrants manual review.
24-09-2026,2026-27,VCH-013301,Journal,Ahmedabad Branch,Warehouse,,,,,ITM010,1080p Webcam,8525,1,0.0,20127.31,18,0.0,0.0,0.0,INV-0013301,Bank,Pending,accounts2,Normal,0,,Normal,,,
27-07-2026,2024-25,VCH-013302,Purchase,Mumbai HO,Purchase,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM007,Laser Printer,8443,6,11021.36,66128.16,18,0.0,0.0,11903.07,INV-0013302,RTGS,Cleared,sales1,Normal,1,Missing Reference,Medium,,,Required supporting reference is absent.
30-05-2026,2024-25,VCH-013303,Receipt,Mumbai HO,Purchase,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM008,1TB SSD,8523,1,0.0,210460.42,18,0.0,0.0,0.0,INV-0013303,NEFT,Cleared,sales1,Normal,0,,Normal,,,
24-03-2027,2024-25,VCH-013304,Purchase,Pune Branch,IT Support,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,6,5695.75,34174.5,18,0.0,0.0,6151.41,INV-0013304,Cash,Cleared,accounts1,Normal,0,,Normal,,,
04-07-2026,2024-25,VCH-013305,Sales,Mumbai HO,Purchase,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM009,Wi-Fi Router,8517,14,4842.89,67800.46,18,0.0,0.0,12204.08,INV-0013305,Credit,Pending,accounts2,Normal,0,,Normal,,,
02-08-2026,2025-26,VCH-013306,Purchase,Ahmedabad Branch,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM005,Mechanical Keyboard,8471,3,2882.5,8647.5,18,0.0,0.0,1556.55,INV-0013306,Cash,Cleared,sales1,Normal,0,,Normal,,,
02-04-2026,2026-27,VCH-013307,Purchase,Bengaluru Branch,Purchase,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM006,Wireless Mouse,8471,11,1013.03,11143.33,18,1002.9,1002.9,0.0,INV-0013307,Cash,Cleared,sales2,Normal,0,,Normal,,,
19-04-2026,2026-27,VCH-013308,Sales,Mumbai HO,Administration,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM011,Network Switch,8517,13,9417.53,122427.89,18,0.0,0.0,22037.02,INV-0013308,Cash,Cleared,accounts1,Normal,0,,Normal,,,
30-10-2025,2025-26,VCH-013309,Sales Return,Ahmedabad Branch,Sales,CUST002,Bright Retail,0,Gujarat,ITM009,Wi-Fi Router,8517,7,3343.98,-23407.86,18,0.0,0.0,-4213.41,INV-0013309,RTGS,Cleared,sales1,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
16-04-2026,2024-25,VCH-013310,Purchase,Pune Branch,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM009,Wi-Fi Router,8517,13,3153.82,40999.66,18,0.0,0.0,7379.94,INV-0013310,UPI,Cleared,purchase1,Normal,0,,Normal,,,
31-01-2027,2024-25,VCH-013311,Credit Note,Mumbai HO,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM003,24-inch Monitor,8528,1,9666.34,-9666.34,18,0.0,0.0,-1739.94,INV-0013311,NEFT,Pending,sales1,Normal,0,,Normal,,,
01-01-2026,2025-26,VCH-013312,Receipt,Mumbai HO,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM005,Mechanical Keyboard,8471,1,0.0,39153.98,18,0.0,0.0,0.0,INV-0013312,Cash,Partly Paid,sales2,Normal,0,,Normal,,,
07-07-2025,2024-25,VCH-013313,Sales,Ahmedabad Branch,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM008,1TB SSD,8523,13,7704.65,100160.45,18,0.0,0.0,18028.88,INV-0013313,RTGS,Cleared,accounts1,Normal,0,,Normal,,,
12-06-2026,2025-26,VCH-013314,Sales,Pune Branch,Warehouse,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM010,1080p Webcam,8525,9,4111.02,36999.18,18,3329.93,3329.93,0.0,INV-0013314,NEFT,Pending,accounts2,Normal,0,,Normal,,,
26-10-2026,2025-26,VCH-013315,Sales,Ahmedabad Branch,Warehouse,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM010,1080p Webcam,8525,7,4584.13,32088.91,18,0.0,0.0,5776.0,INV-0013315,RTGS,Cleared,sales2,Normal,0,,Normal,,,
01-03-2027,2026-27,VCH-013316,Sales,Pune Branch,Administration,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM003,24-inch Monitor,8528,1,11403.59,11403.59,18,0.0,0.0,2052.65,INV-0013316,UPI,Cleared,purchase1,Normal,0,,Normal,,,
01-05-2026,2024-25,VCH-013317,Debit Note,Bengaluru Branch,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM007,Laser Printer,8443,1,16898.91,16898.91,18,0.0,0.0,3041.8,INV-0013317,RTGS,Partly Paid,accounts1,Normal,0,,Normal,,,
28-10-2026,2025-26,VCH-013318,Sales,Pune Branch,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM007,Laser Printer,8443,14,16873.72,236232.08,18,0.0,0.0,42521.77,INV-0013318,Credit,Cleared,sales2,Normal,0,,Normal,,,
30-09-2025,2024-25,VCH-013319,Payment,Bengaluru Branch,Sales,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM008,1TB SSD,8523,1,0.0,7088.76,18,0.0,0.0,0.0,INV-0013319,Bank,Cleared,purchase1,Normal,0,,Normal,,,
04-02-2026,2025-26,VCH-013320,Receipt,Pune Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM012,UPS 1KVA,8504,1,0.0,249595.78,18,0.0,0.0,0.0,INV-0013320,RTGS,Partly Paid,sales1,Normal,0,,Normal,,,
31-01-2026,2024-25,VCH-013321,Purchase,Bengaluru Branch,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM003,24-inch Monitor,8528,11,8448.52,92933.72,18,0.0,0.0,16728.07,INV-0013321,NEFT,Cleared,sales2,Normal,0,,Normal,,,
29-11-2025,2025-26,VCH-013322,Sales,Bengaluru Branch,Purchase,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM001,Business Laptop,8471,13,55140.44,716825.72,18,0.0,0.0,129028.63,INV-0013322,Credit,Cleared,sales1,Normal,0,,Normal,,,
05-09-2026,2025-26,VCH-013323,Debit Note,Mumbai HO,IT Support,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM012,UPS 1KVA,8504,1,6891.9,6891.9,18,620.27,620.27,0.0,INV-0013323,NEFT,Cleared,accounts2,Normal,0,,Normal,,,
05-01-2027,2024-25,VCH-013324,Debit Note,Mumbai HO,Purchase,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM009,Wi-Fi Router,8517,1,5338.24,5338.24,18,0.0,0.0,960.88,INV-0013324,NEFT,Cleared,sales2,Normal,0,,Normal,,,
25-11-2025,2025-26,VCH-013325,Purchase,Bengaluru Branch,Administration,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM006,Wireless Mouse,8471,10,1035.86,10358.6,18,0.0,0.0,1864.55,INV-0013325,NEFT,Cleared,admin,Normal,0,,Normal,,,
09-07-2025,2026-27,VCH-013326,Sales,Mumbai HO,Administration,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM011,Network Switch,8517,13,9417.53,122427.89,18,0.0,0.0,22037.02,INV-0013326,Cash,Cleared,accounts1,Normal,0,,Normal,,,
24-11-2026,2024-25,VCH-013327,Receipt,Ahmedabad Branch,IT Support,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM003,24-inch Monitor,8528,1,0.0,190064.35,18,0.0,0.0,0.0,INV-0013327,RTGS,Pending,sales2,Normal,0,,Normal,,,
12-12-2026,2026-27,VCH-013328,Payment,Ahmedabad Branch,IT Support,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM004,27-inch Monitor,8528,1,0.0,238522.31,18,0.0,0.0,0.0,INV-0013328,Credit,Pending,sales2,Normal,0,,Normal,,,
12-02-2027,2024-25,VCH-013329,Receipt,Bengaluru Branch,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM002,Gaming Laptop,8471,1,0.0,114528.21,18,0.0,0.0,0.0,INV-0013329,UPI,Cleared,accounts1,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
04-10-2025,2024-25,VCH-013330,Sales,Pune Branch,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM001,Business Laptop,8471,3,49073.94,147221.82,18,0.0,0.0,26499.93,INV-0013330,UPI,Partly Paid,sales1,Normal,0,,Normal,,,
07-09-2026,2024-25,VCH-013331,Sales,Pune Branch,Warehouse,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM012,UPS 1KVA,8504,12,7703.45,92441.4,18,8319.73,8319.73,0.0,INV-0013331,Credit,Cleared,accounts2,Normal,0,,Normal,,,
05-09-2026,2025-26,VCH-013332,Sales,Mumbai HO,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM006,Wireless Mouse,8471,12,1546.85,18562.2,18,0.0,0.0,3341.2,INV-0013332,Credit,Cleared,purchase1,Normal,0,,Normal,,,
29-10-2026,2026-27,VCH-013333,Sales,Mumbai HO,Warehouse,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM008,1TB SSD,8523,14,8084.8,113187.2,18,0.0,0.0,20373.7,INV-0013333,RTGS,Cleared,sales2,Normal,0,,Normal,,,
10-11-2026,2025-26,VCH-013334,Sales,Bengaluru Branch,Sales,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM005,Mechanical Keyboard,8471,1,3912.59,3912.59,18,0.0,0.0,704.27,INV-0013334,UPI,Pending,accounts2,Normal,0,,Normal,,,
25-02-2027,2026-27,VCH-013335,Payment,Mumbai HO,Purchase,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM010,1080p Webcam,8525,1,0.0,99717.23,18,0.0,0.0,0.0,INV-0013335,NEFT,Pending,accounts1,Normal,0,,Normal,,,
